timestamp; left_pos_x; left_pos_y; left_pos_z; left_rot_x; left_rot_y; left_rot_y; right_pos_x; right_pos_y; right_pos_z; right_rot_x; right_rot_y; right_rot_y; obj_pos_x; obj_pos_y; obj_pos_z; obj_rot_x; obj_rot_y; obj_rot_z; obj_rot_w
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004270728;-0,1018328;0,1948544;0,1326821;-0,1420161;0,003673734;0,9809248
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004266052;-0,101868;0,1949315;0,1326997;-0,1422679;0,003659923;0,980886
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004259319;-0,1019186;0,1950426;0,1327249;-0,1426302;0,003640052;0,98083
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004255634;-0,1019463;0,1951033;0,1327387;-0,1428285;0,003629177;0,9807993
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004250334;-0,1019861;0,1951908;0,1327585;-0,1431137;0,003613534;0,9807552
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004244692;-0,1020285;0,1952838;0,1327796;-0,1434173;0,00359688;0,980708
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004235777;-0,1020956;0,1954309;0,1328129;-0,1438969;0,003570568;0,9806333
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004230591;-0,1021346;0,1955164;0,1328322;-0,1441756;0,003555274;0,9805898
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004225383;-0,1021737;0,1956023;0,1328516;-0,1444555;0,003539916;0,9805461
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,000422057;-0,1022099;0,1956817;0,1328696;-0,1447141;0,003525725;0,9805055
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004214352;-0,1022566;0,1957843;0,1328927;-0,1450483;0,003507388;0,9804531
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004207148;-0,1023108;0,1959031;0,1329195;-0,1454354;0,003486142;0,9803922
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004201286;-0,1023549;0,1959998;0,1329413;-0,1457503;0,003468861;0,9803425
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004195962;-0,1023949;0,1960876;0,1329611;-0,1460361;0,003453173;0,9802974
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004189695;-0,102442;0,196191;0,1329843;-0,1463725;0,003434711;0,9802441
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,000418291;-0,102493;0,1963029;0,1330094;-0,1467366;0,003414721;0,9801863
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004178266;-0,102528;0,1963795;0,1330267;-0,1469859;0,003401036;0,9801467
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,000417294;-0,102568;0,1964673;0,1330464;-0,1472717;0,003385343;0,9801012
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004167504;-0,1026089;0,196557;0,1330665;-0,1475632;0,003369337;0,9800547
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,000416099;-0,1026578;0,1966644;0,1330905;-0,1479124;0,003350164;0,9799988
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004154576;-0,1027061;0,1967702;0,1331142;-0,1482562;0,003331283;0,9799437
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,000414998;-0,1027406;0,196846;0,1331312;-0,1485026;0,003317755;0,9799041
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004145713;-0,1027727;0,1969164;0,1331469;-0,1487313;0,003305191;0,9798673
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004141685;-0,102803;0,1969828;0,1331618;-0,1489472;0,003293335;0,9798326
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,000413818;-0,1028293;0,1970407;0,1331747;-0,149135;0,003283019;0,9798023
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004132523;-0,1028719;0,197134;0,1331955;-0,1494379;0,003266383;0,9797534
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004127546;-0,1029093;0,1972161;0,1332138;-0,1497043;0,003251746;0,9797102
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004122771;-0,1029452;0,1972948;0,1332313;-0,14996;0,003237701;0,9796688
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004117599;-0,1029841;0,1973801;0,1332503;-0,1502369;0,003222491;0,9796239
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004112361;-0,1030234;0,1974665;0,1332695;-0,1505172;0,003207087;0,9795783
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004106211;-0,1030697;0,197568;0,1332921;-0,1508465;0,003188998;0,9795246
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,000410094;-0,1031093;0,1976549;0,1333114;-0,1511283;0,003173512;0,9794786
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004096674;-0,1031414;0,1977253;0,133327;-0,1513564;0,003160976;0,9794413
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004091511;-0,1031802;0,1978104;0,1333459;-0,1516324;0,003145807;0,979396
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004086203;-0,1032201;0,197898;0,1333653;-0,1519162;0,003130209;0,9793494
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004080983;-0,1032594;0,1979841;0,1333844;-0,1521953;0,00311487;0,9793036
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004075269;-0,1033023;0,1980783;0,1334053;-0,1525008;0,003098079;0,9792533
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004070526;-0,103338;0,1981566;0,1334226;-0,1527542;0,003084154;0,9792114
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,0004065453;-0,1033761;0,1982402;0,1334411;-0,153025;0,003069261;0,9791667
i;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-0,000405338;-0,1034669;0,1984394;0,1334851;-0,1536697;0,003033819;0,9790599
i;0;0;-0,055;0;0;0;1;0;0;-0,055;0;0;0;1;-8,032472E-05;-0,1279024;0,2520473;0,1428027;-0,3157432;-0,006038476;0,9380177
i;0;0;-0,055;0;0;0;1;0;0;-0,055;0;0;0;1;-7,732597E-05;-0,1281279;0,252542;0,1428669;-0,3171307;-0,006117593;0,9375392
i;0;0;-0,055;0;0;0;1;0;0;-0,055;0;0;0;1;-7,621547E-05;-0,1282114;0,2527251;0,1428906;-0,3176438;-0,00614686;0,9373617
i;0;0;-0,055;0;0;0;1;0;0;-0,055;0;0;0;1;-7,420177E-05;-0,1283628;0,2530572;0,1429334;-0,318574;-0,006199925;0,9370391
i;0;0;-0,055;0;0;0;1;0;0;-0,055;0;0;0;1;-7,197952E-05;-0,1285298;0,2534238;0,1429805;-0,3195992;-0,006258422;0,9366823
i;0;0;-0,055;0;0;0;1;0;0;-0,055;0;0;0;1;-6,969942E-05;-0,1287013;0,2537998;0,1430286;-0,3206501;-0,0063184;0,9363154
i;0;0;-0,055;0;0;0;1;0;0;-0,055;0;0;0;1;-6,744888E-05;-0,1288705;0,254171;0,1430758;-0,3216864;-0,006377558;0,9359522
i;0;0;-0,055;0;0;0;1;0;0;-0,055;0;0;0;1;-6,521607E-05;-0,1290383;0,2545393;0,1431224;-0,3227132;-0,006436191;0,9355912
i;-0,04796026;0,04060274;0,6690509;-0,172243;-0,3642254;0,9053867;-0,1339668;-0,1397093;0,03865841;0,5268198;-0,4364389;-0,4084645;0,7998894;-0,05342999;-6,182902E-05;-0,129293;0,2550979;0,1431929;-0,3242688;-0,006525049;0,9350417
i;-0,04835797;0,04215554;0,6671397;-0,1721019;-0,3641179;0,9054102;-0,1342814;-0,1402532;0,03788329;0,5278037;-0,4362761;-0,4082757;0,800057;-0,05369302;-5,463679E-05;-0,1298337;0,2562842;0,1433408;-0,3275638;-0,006713362;0,9338685
i;-0,0486322;0,04271153;0,6666229;-0,1720415;-0,364092;0,9054109;-0,1344238;-0,1404178;0,03761346;0,5281501;-0,4362054;-0,4082786;0,8000849;-0,05383038;-5,243179E-05;-0,1299995;0,2566479;0,1433857;-0,3285716;-0,006770989;0,933507
i;-0,04864579;0,04289969;0,666669;-0,1720114;-0,3640772;0,9054154;-0,1344728;-0,1404863;0,03752432;0,5282093;-0,4361998;-0,4080974;0,8001777;-0,05386843;-5,13028E-05;-0,1300844;0,2568341;0,1434087;-0,3290873;-0,006800482;0,9333217
i;-0,04877315;0,04252252;0,6663222;-0,1720531;-0,3641016;0,9054075;-0,1344065;-0,1394807;0,03986815;0,5246023;-0,436374;-0,407998;0,8001336;-0,05386608;-4,902086E-05;-0,130256;0,2572105;0,1434549;-0,3301286;-0,006860048;0,9329463
i;-0,04877317;0,0425224;0,6663221;-0,1720538;-0,3641011;0,9054079;-0,1344039;-0,1394805;0,03986825;0,5246023;-0,4363771;-0,4080002;0,8001308;-0,05386708;-4,696044E-05;-0,1304109;0,2575503;0,1434964;-0,3310679;-0,006913784;0,9326066
i;-0,04877311;0,04252268;0,6663222;-0,1720515;-0,3640997;0,9054079;-0,1344107;-0,1394806;0,03986821;0,5246023;-0,436377;-0,4079972;0,8001326;-0,05386321;-4,457161E-05;-0,1305905;0,2579443;0,1435444;-0,3321558;-0,006976042;0,9322119
i;-0,04877314;0,04252262;0,6663221;-0,1720513;-0,3641026;0,9054071;-0,1344082;-0,1394807;0,03986819;0,5246023;-0,4363736;-0,4080002;0,8001327;-0,05386698;-4,234444E-05;-0,1307579;0,2583117;0,1435889;-0,3331689;-0,007034038;0,9318429
i;-0,04877317;0,04252239;0,6663221;-0,1720547;-0,3641047;0,9054065;-0,1344027;-0,1394808;0,03986805;0,5246023;-0,4363699;-0,407999;0,8001351;-0,05386991;-4,019442E-05;-0,1309196;0,2586663;0,1436316;-0,3341457;-0,007089968;0,9314861
i;-0,04877314;0,04252251;0,6663221;-0,1720533;-0,3641031;0,9054068;-0,1344064;-0,1394811;0,03986765;0,5246023;-0,4363665;-0,4079916;0,8001406;-0,05387095;-3,769311E-05;-0,1311076;0,2590788;0,1436811;-0,335281;-0,007154988;0,93107
i;-0,04877314;0,0425227;0,6663221;-0,1720483;-0,3640999;0,9054085;-0,1344103;-0,1394811;0,03986806;0,5246023;-0,4363635;-0,4080018;0,800137;-0,05387161;-3,560743E-05;-0,1312644;0,2594228;0,1437222;-0,3362268;-0,007209165;0,9307221
i;-0,04877136;0,04253291;0,6663225;-0,17194;-0,3640634;0,905408;-0,1346508;-0,1394807;0,03986803;0,5246023;-0,4363747;-0,4079967;0,8001337;-0,05386894;-3,335407E-05;-0,1314338;0,2597945;0,1437664;-0,3372471;-0,007267633;0,9303455
i;-0,05005306;0,04307405;0,6664078;-0,1796499;-0,3620337;0,9037904;-0,140785;-0,1394808;0,03986831;0,5246023;-0,4363728;-0,4080011;0,8001328;-0,05386458;-3,126992E-05;-0,1315905;0,2601382;0,1438071;-0,33819;-0,007321673;0,9299965
i;-0,05209266;0,04318462;0,6659259;-0,1974719;-0,3573271;0,9013549;-0,1445045;-0,1394807;0,03986819;0,5246023;-0,4363736;-0,4080002;0,8001327;-0,05386698;-2,893101E-05;-0,1317664;0,260524;0,1438526;-0,3392471;-0,007382273;0,9296039
i;-0,05363843;0,04337318;0,6657058;-0,2086072;-0,3551888;0,8989251;-0,1491902;-0,1394808;0,03986786;0,5246022;-0,4363713;-0,4079951;0,8001361;-0,05387202;-2,665472E-05;-0,1319375;0,2608995;0,1438966;-0,3402746;-0,007441192;0,929221
i;-0,05452869;0,04365357;0,6658945;-0,2104933;-0,3546499;0,8980666;-0,152946;-0,1394807;0,03986815;0,5246023;-0,436374;-0,407998;0,8001336;-0,05386608;-2,446785E-05;-0,1321019;0,2612602;0,1439388;-0,3412606;-0,007497747;0,9288523
i;-0,05508883;0,04391481;0,6662589;-0,2120872;-0,3542417;0,8974822;-0,1551051;-0,139481;0,03986796;0,5246023;-0,4363696;-0,407995;0,8001376;-0,05386521;-2,219531E-05;-0,1322728;0,261635;0,1439823;-0,3422844;-0,007556476;0,9284683
i;-0,0559781;0,04400776;0,6665536;-0,2151299;-0,3530601;0,8978419;-0,1514851;-0,1391453;0,04061683;0,5240467;-0,4364814;-0,4074079;0,8004246;-0,05313399;-1,987683E-05;-0,1324471;0,2620174;0,1440266;-0,3433276;-0,00761634;0,9280757
i;-0,05636522;0,04423652;0,6668829;-0,2148378;-0,3534546;0,8977416;-0,151574;-0,1388813;0,04042331;0,5244299;-0,438587;-0,408433;0,7988974;-0,05086032;-1,788281E-05;-0,132597;0,2623463;0,1440644;-0,3442236;-0,007667773;0,9277375
i;-0,05645128;0,04451289;0,667011;-0,2102352;-0,3545816;0,8979176;-0,154328;-0,1389424;0,04051955;0,5241497;-0,4368462;-0,4069885;0,8004326;-0,05323035;-1,558931E-05;-0,1327695;0,2627245;0,1441078;-0,3452534;-0,007726893;0,9273475
i;-0,05686348;0,04464663;0,6666449;-0,2121508;-0,3536669;0,8982754;-0,1517005;-0,1389443;0,0402782;0,5243296;-0,4366585;-0,4068316;0,800599;-0,05346668;-1,295638E-05;-0,1329674;0,2631588;0,1441574;-0,3464342;-0,007794701;0,9268987
i;-0,05744947;0,04487225;0,6655095;-0,216993;-0,3522651;0,8976118;-0,1520408;-0,1390259;0,04013741;0,5246135;-0,4366205;-0,4071729;0,8004544;-0,05334325;-1,115926E-05;-0,1331025;0,2634552;0,144191;-0,3472392;-0,007840935;0,9265919
i;-0,05798778;0,04518297;0,6641941;-0,2196487;-0,3521918;0,8961359;-0,157022;-0,1391198;0,04001591;0,5248465;-0,4365992;-0,4067798;0,8006586;-0,05345267;-8,942988E-06;-0,1332691;0,2638208;0,1442324;-0,348231;-0,007897918;0,9262127
i;-0,05851188;0,04525647;0,6634416;-0,2243387;-0,3507738;0,8958049;-0,1554457;-0,1392859;0,03997508;0,525009;-0,4365098;-0,4069623;0,800613;-0,05347668;-6,556723E-06;-0,1334486;0,2642143;0,1442766;-0,3492978;-0,007959222;0,9258034
i;-0,05804016;0,04526675;0,663313;-0,2235635;-0,351271;0,8955463;-0,1569232;-0,139563;0,0397235;0,5252991;-0,4364197;-0,4067062;0,8007749;-0,05373547;-4,387663E-06;-0,1336116;0,2645721;0,1443167;-0,3502662;-0,008014889;0,9254308
i;-0,05792706;0,04550737;0,66333;-0,2231555;-0,3511881;0,8956523;-0,1570843;-0,1399064;0,03940495;0,5255935;-0,4361393;-0,4064383;0,8010259;-0,05429469;-2,21434E-06;-0,133775;0,2649306;0,1443567;-0,3512355;-0,008070619;0,9250566
i;-0,05745535;0,04547738;0,6639234;-0,2218995;-0,3514434;0,8960024;-0,1562942;-0,1406441;0,03890258;0,5261781;-0,435793;-0,4061536;0,8013117;-0,05498338;6,961216E-08;-0,1339467;0,2653073;0,1443985;-0,3522532;-0,008129144;0,9246625
i;-0,05694714;0,04516876;0,6645905;-0,219972;-0,3520328;0,8964771;-0,1549647;-0,1415739;0,03829451;0,5268634;-0,4354651;-0,4057302;0,8016357;-0,05597593;2,269122E-06;-0,1341121;0,2656701;0,1444385;-0,3532321;-0,008185452;0,9242823
i;-0,05664518;0,04503328;0,6650597;-0,2199434;-0,3521564;0,8964869;-0,1546672;-0,1419756;0,03804803;0,526942;-0,4351892;-0,4056534;0,8017836;-0,0565575;4,465812E-06;-0,1342773;0,2660324;0,1444784;-0,3542086;-0,008241635;0,9239017
i;-0,05630331;0,04508896;0,6655878;-0,2198082;-0,3522625;0,8964265;-0,1549678;-0,1421137;0,03811656;0,5268461;-0,4353572;-0,4058739;0,8016251;-0,05592604;6,858903E-06;-0,1344572;0,2664271;0,1445215;-0,3552713;-0,008302794;0,9234863
i;-0,05643574;0,0454567;0,6656493;-0,2180577;-0,3529679;0,896089;-0,1577627;-0,1427655;0,03757434;0,5271371;-0,4356211;-0,406147;0,8013906;-0,05524516;9,123753E-06;-0,1346275;0,2668006;0,1445622;-0,3562759;-0,008360628;0,9230922
i;-0,05674184;0,04516838;0,6654478;-0,2195628;-0,3522206;0,8963837;-0,1556571;-0,1431276;0,03732751;0,527243;-0,4356311;-0,4062888;0,8013252;-0,05507114;1,164972E-05;-0,1348174;0,2672173;0,1446073;-0,3573949;-0,008425057;0,922652
i;-0,05766197;0,04554583;0,6647453;-0,22273;-0,3511956;0,8960685;-0,1552874;-0,1435156;0,03708716;0,527334;-0,4356093;-0,4062755;0,8013479;-0,05501357;1,348189E-05;-0,1349551;0,2675195;0,1446399;-0,3582057;-0,008471753;0,922332
i;-0,05819414;0,04584201;0,664246;-0,2267432;-0,350227;0,8950418;-0,1575716;-0,1437693;0,03691662;0,5274239;-0,4355691;-0,4062678;0,8013673;-0,05510454;1,565608E-05;-0,1351186;0,2678781;0,1446784;-0,359167;-0,008527133;0,9219515
i;-0,05837794;0,04590546;0,6642491;-0,2298079;-0,3494485;0,8943322;-0,1588838;-0,1445292;0,03626329;0,5278041;-0,4353946;-0,4061567;0,8014958;-0,05543338;1,802221E-05;-0,1352965;0,2682683;0,14472;-0,3602118;-0,008587332;0,9215367
i;-0,05822674;0,04584725;0,6645887;-0,2326668;-0,3487339;0,8936495;-0,1601295;-0,1454905;0,0353336;0,5284393;-0,4351259;-0,4059673;0,8016949;-0,05604754;2,021664E-05;-0,1354615;0,2686303;0,1447585;-0,3611798;-0,00864312;0,9211512
i;-0,05820717;0,04578716;0,6648445;-0,2362002;-0,3481106;0,8930325;-0,1597543;-0,1464346;0,03443776;0,5290536;-0,4348413;-0,4057641;0,8019061;-0,05670291;2,248862E-05;-0,1356323;0,269005;0,1447981;-0,3621809;-0,008700834;0,9207512
