timestamp;left_pos_x;left_pos_y;left_pos_z;left_rot_x;left_rot_y;left_rot_z;left_rot_w;right_pos_x;right_pos_y;right_pos_z;right_rot_x;right_rot_y;right_rot_z;right_rot_w;obj_pos_x;obj_pos_y;obj_pos_z;obj_rot_x;obj_rot_y;obj_rot_z;obj_rot_w
976;-0,04979584;0,1445335;0,1717987;-0,2022139;-0,07730358;0,1423619;0,9658503;0,1848188;0,1670496;0,2351854;-0,1795415;0,08233348;0,1075002;0,9743869;-0,7618448;0,9335528;2,139121;0,1099645;0,974514;0,1726296;-0,09181145
977;-0,04927099;0,1454079;0,171509;-0,2044045;-0,07824614;0,1400752;0,9656476;0,1841027;0,1676354;0,234432;-0,1828558;0,08103082;0,1102575;0,9735713;-0,7591264;0,9358918;2,139516;0,1096059;0,974519;0,1730226;-0,09144648
978;-0,04890381;0,1460833;0,1710942;-0,2062915;-0,07709167;0,1398014;0,9653788;0,1838984;0,1684068;0,2339464;-0,1845858;0,08052386;0,1095702;0,9733645;-0,7499996;0,9416949;2,140303;0,1095258;0,9744663;0,1739206;-0,09039553
979;-0,04880277;0,1463975;0,1707855;-0,2066397;-0,07589801;0,1404199;0,9653091;0,1843627;0,1690241;0,2340796;-0,1841544;0,08347935;0,1070132;0,9734817;-0,7408895;0,9481777;2,141398;0,109493;0,9743908;0,174893;-0,08936627
980;-0,04894257;0,1464504;0,1706427;-0,2064513;-0,07647204;0,1413329;0,9651709;0,1846264;0,1700547;0,2338004;-0,185429;0,0850047;0,1041723;0,9734159;-0,7365852;0,9518389;2,142175;0,1094895;0,9743392;0,1754233;-0,08889192
981;-0,04891203;0,1467487;0,1703436;-0,2071403;-0,07594181;0,1418843;0,9649842;0,1850221;0,1710226;0,2335545;-0,1869434;0,08711751;0,1019367;0,9731761;-0,7336551;0,9555339;2,143164;0,1093391;0,9742902;0,1759555;-0,08856262
982;-0,04889169;0,1468472;0,1701652;-0,2072611;-0,07519264;0,1419575;0,9650062;0,185173;0,1714746;0,2333966;-0,1876922;0,08778043;0,1018539;0,972981;-0,7312929;0,9615449;2,145151;0,1088858;0,9742126;0,1768029;-0,08828635
983;-0,04890688;0,1468059;0,1700927;-0,2071409;-0,07525767;0,1413999;0,9651088;0,1850836;0,1714383;0,2333209;-0,1877735;0,08651087;0,1028832;0,9729707;-0,7297739;0,9683451;2,14758;0,1082852;0,9741237;0,1777516;-0,08810037
984;-0,04892033;0,1467794;0,169995;-0,2073827;-0,07550874;0,1410574;0,9650874;0,1849578;0,171566;0,2331027;-0,1881438;0,08577331;0,1032939;0,972921;-0,7296087;0,9728801;2,149339;0,1078845;0,9740565;0,1783724;-0,08808079
985;-0,04898977;0,1467068;0,1699186;-0,2073446;-0,07592257;0,1408273;0,9650967;0,1848771;0,1717873;0,2328172;-0,1887014;0,08493673;0,103219;0,9728943;-0,7283385;0,9788121;2,151499;0,1074559;0,9739667;0,179189;-0,08794054
986;-0,04915708;0,1465489;0,1698485;-0,2070904;-0,07673847;0,1410461;0,9650548;0,1849371;0,1720531;0,232589;-0,1891052;0,08553669;0,1025011;0,9728393;-0,7266752;0,9847541;2,153613;0,1070566;0,973876;0,180009;-0,08775646
987;-0,04926413;0,1464099;0,1698582;-0,2067905;-0,07661046;0,1414422;0,9650713;0,1849888;0,1723908;0,232303;-0,189934;0,08613125;0,1015783;0,9727221;-0,7254616;0,9877881;2,154649;0,106871;0,9738307;0,1804302;-0,08762016
988;-0,04942369;0,1461287;0,1699385;-0,2060106;-0,0764522;0,1415884;0,9652292;0,1850839;0,1729794;0,2317978;-0,1919664;0,08756584;0,1003253;0,972325;-0,7239546;0,993907;2,156893;0,1064276;0,973738;0,181274;-0,08744911
989;-0,04950634;0,1459243;0,1700419;-0,2056197;-0,076561;0,1412608;0,9653519;0,1852043;0,1733131;0,2314472;-0,1935062;0,08841892;0,09956978;0,9720203;-0,7231506;0,9993991;2,158993;0,1060171;0,9736503;0,1820258;-0,08736145
990;-0,04955517;0,1457755;0,1701189;-0,2055407;-0,07660323;0,1410547;0,9653956;0,1852989;0,1731834;0,231454;-0,1928647;0,08762235;0,09964661;0,972212;-0,7232702;1,004823;2,161214;0,1056;0,9735562;0,1827584;-0,08738627
991;-0,04971295;0,1454636;0,1703742;-0,2050294;-0,07732772;0,1409838;0,9654568;0,1854015;0,1730393;0,2314896;-0,1917313;0,08696625;0,09939754;0,9725205;-0,7236177;1,008804;2,162889;0,1053011;0,9734836;0,1832926;-0,08743785
992;-0,04989774;0,1451772;0,1707253;-0,2040765;-0,0783071;0,1417092;0,9654737;0,1855063;0,1730491;0,2313633;-0,1910264;0,08641569;0,09880823;0,9727683;-0,7237828;1,014275;2,165153;0,1048554;0,9733896;0,1840338;-0,08746249
993;-0,04995647;0,1450153;0,1710096;-0,2033651;-0,07785642;0,1424605;0,9655496;0,1855644;0,1730423;0,2311472;-0,1907171;0,08498845;0,09827826;0,9730084;-0,7237106;1,020105;2,167536;0,1043485;0,9732943;0,1848297;-0,08745123
994;-0,04997694;0,1448815;0,1713111;-0,2025504;-0,0778655;0,1430354;0,9656351;0,1856106;0,1730407;0,2309909;-0,1908708;0,08309966;0,09750019;0,9732197;-0,7234801;1,021967;2,16827;0,1041135;0,9732733;0,1850929;-0,0874074
995;-0,04988853;0,144918;0,1713275;-0,2028662;-0,07753786;0,1427031;0,9656444;0,1856994;0,1730593;0,2310325;-0,1903266;0,08278599;0,09733164;0,9733698;-0,7221308;1,02462;2,169173;0,1036965;0,9732612;0,1854872;-0,08720119
996;-0,04981206;0,1449245;0,1714116;-0,2029858;-0,0777455;0,1422021;0,9656765;0,1858187;0,1730831;0,2310895;-0,1899189;0,0834548;0,09748126;0,9733774;-0,7203341;1,027402;2,170066;0,1032244;0,9732554;0,1859082;-0,08693036
997;-0,04970381;0,1449392;0,1715901;-0,2033841;-0,07808135;0,1416638;0,9656447;0,1859106;0,1730821;0,2311259;-0,1897588;0,08367109;0,09813616;0,9733242;-0,7191889;1,028558;2,170381;0,1029799;0,9732615;0,1860919;-0,08675842
998;-0,04967017;0,1449826;0,1716384;-0,2035366;-0,07811187;0,141538;0,9656285;0,1860021;0,1731378;0,2311702;-0,1901411;0,08364436;0,09902672;0,9731617;-0,7179097;1,03001;2,1708;0,1026648;0,9732685;0,1863213;-0,08656017
999;-0,04967155;0,1450419;0,1716845;-0,2033993;-0,07823887;0,1416215;0,9656349;0,18616;0,1735168;0,2312766;-0,1929245;0,08594982;0,1011523;0,9721939;-0,7164812;1,031669;2,171283;0,1023032;0,9732763;0,186583;-0,08633743
1000;-0,04968442;0,1451491;0,1717449;-0,203397;-0,07825843;0,141787;0,9656095;0,1865244;0,1741416;0,2311815;-0,1949166;0,08814456;0,1005645;0,9716609;-0,7150332;1,033351;2,171773;0,1019369;0,9732839;0,186848;-0,08611178
1001;-0,04972088;0,1452931;0,1717841;-0,2037925;-0,07793926;0,141914;0,9655333;0,186621;0,1744367;0,2310074;-0,195155;0,0873491;0,09853086;0,9718932;-0,7134742;1,035161;2,1723;0,1015428;0,9732918;0,187133;-0,08586902
1002;-0,04976506;0,1454482;0,171779;-0,2044218;-0,07770835;0,1415362;0,9654743;0,1867226;0,1750276;0,230544;-0,197919;0,08483381;0,09630372;0,9717802;-0,7124264;1,036378;2,172654;0,1012782;0,9732969;0,1873244;-0,08570597
1003;-0,04986308;0,1455509;0,1718149;-0,2048743;-0,07787555;0,1408264;0,9654688;0,1867184;0,1753189;0,2304613;-0,1964939;0,08346679;0,0953994;0,9722769;-0,7110925;1,037927;2,173105;0,1009413;0,9733033;0,1875679;-0,08549846
1004;-0,05011727;0,1455996;0,1719246;-0,204968;-0,07898093;0,1403274;0,9654317;0,1867823;0,1756573;0,2302825;-0,1971576;0,08436807;0,0949367;0,9721101;-0,709724;1,039516;2,173568;0,1005961;0,9733095;0,1878175;-0,08528574
1005;-0,05059507;0,1456197;0,1720892;-0,2046656;-0,08054097;0,1408285;0,965294;0,1867743;0,1759692;0,2302242;-0,197598;0,0849869;0,09521013;0,97194;-0,7083508;1,04111;2,174032;0,1002498;0,9733156;0,1880677;-0,08507241
1006;-0,05095709;0,1456135;0,1721754;-0,2044897;-0,08077786;0,141637;0,9651932;0,186854;0,1771723;0,2295576;-0,2047654;0,08741405;0,09622303;0,9701397;-0,7069364;1,042753;2,17451;0,09989339;0,9733216;0,1883252;-0,08485279
1007;-0,05108146;0,1456167;0,1721911;-0,2045426;-0,08057087;0,1414175;0,9652315;0,1869554;0,1780295;0,2293275;-0,2073651;0,0890841;0,09666525;0,9693913;-0,705599;1,044306;2,174962;0,09955657;0,9733271;0,1885685;-0,08464526
1008;-0,05155069;0,1455805;0,1723902;-0,2048836;-0,08130561;0,140537;0,9652262;0,1871049;0,1786803;0,228974;-0,2114839;0,08929056;0,0951615;0,968631;-0,7042598;1,045861;2,175415;0,09921953;0,9733324;0,1888119;-0,0844376
1009;-0,05236645;0,1455414;0,1727487;-0,2060672;-0,08292507;0,1382698;0,9651638;0,1872145;0,1793291;0,2288144;-0,2126998;0,08878099;0,0928795;0,9686332;-0,7028664;1,047479;2,175886;0,09886906;0,9733376;0,1890649;-0,08422163
1010;-0,05348509;0,1456025;0,173298;-0,2077033;-0,0848699;0,1352834;0,9650673;0,18721;0,1800146;0,228945;-0,2114363;0,08803869;0,09141512;0,9691167;-0,7014804;1,049089;2,176355;0,09852064;0,9733427;0,1893164;-0,08400694
1011;-0,05465971;0,1458412;0,1739043;-0,2081309;-0,08702634;0,1347644;0,9648557;0,1870438;0,1804968;0,228932;-0,2139658;0,08749965;0,09163909;0,9685891;-0,7001514;1,050632;2,176804;0,09818687;0,9733472;0,1895573;-0,08380127
1012;-0,05619256;0,1462184;0,1746148;-0,2080945;-0,08920895;0,1363494;0,9644415;0,1867452;0,1810495;0,2291241;-0,2161229;0,08869042;0,09389894;0,9677851;-0,6984506;1,052607;2,177379;0,09775989;0,9733527;0,1898653;-0,08353814
1013;-0,0578285;0,1466655;0,1753606;-0,208689;-0,09081598;0,1378058;0,9639559;0,1864695;0,1815524;0,2293333;-0,2195503;0,09087214;0,09608768;0,9665956;-0,697356;1,053878;2,177749;0,09748528;0,9733562;0,1900634;-0,08336893
1014;-0,05986683;0,1475215;0,1762867;-0,2109551;-0,09349007;0,136794;0,9633509;0,1859981;0,1821071;0,2296988;-0,2237748;0,09328946;0,09914519;0,9650866;-0,6960753;1,055365;2,178182;0,09716419;0,9733599;0,1902949;-0,08317105
1015;-0,06171811;0,1484564;0,1771341;-0,2139463;-0,09593301;0,1345159;0,9627717;0,1853612;0,1826913;0,2299906;-0,2279924;0,09339616;0,1012544;0,9638694;-0,6947439;1,056911;2,178632;0,09683061;0,9733637;0,1905354;-0,08296548
1016;-0,06389254;0,1498176;0,1780914;-0,2188819;-0,09940773;0,1308355;0,9618164;0,1843162;0,183063;0,2305072;-0,2298345;0,08802023;0,102711;0,9637837;-0,6933625;1,058515;2,1791;0,09648462;0,9733674;0,1907848;-0,08275224
1017;-0,06593949;0,1511923;0,1791492;-0,2232152;-0,102264;0,1260223;0,9611636;0,1833093;0,1832812;0,2312852;-0,2293999;0,08218846;0,1038884;0,9642759;-0,6919873;1,060112;2,179564;0,09614052;0,9733708;0,1910328;-0,08254018
1018;-0,06809998;0,1527295;0,180491;-0,2274539;-0,1050202;0,1193068;0,9607296;0,1819724;0,1833054;0,2326828;-0,2257501;0,07614399;0,1083871;0,965138;-0,6905897;1,061735;2,180037;0,09579097;0,973374;0,1912846;-0,08232475
1019;-0,07017522;0,1545418;0,1822449;-0,2328002;-0,1044937;0,1109227;0,960511;0,1803554;0,1834371;0,2341521;-0,2247194;0,07117279;0,1154552;0,9649382;-0,6892482;1,063293;2,18049;0,09545568;0,9733769;0,1915261;-0,08211809
1020;-0,0720201;0,1563666;0,1842374;-0,2368942;-0,1047237;0,1015902;0,9605173;0,1785012;0,1838321;0,235733;-0,2247457;0,06607357;0,1230626;0,9643543;-0,6878604;1,064905;2,18096;0,09510904;0,9733797;0,1917757;-0,08190445
1021;-0,073745;0,1583403;0,1866282;-0,2408808;-0,1050082;0,08918416;0,9607267;0,1764299;0,1844863;0,2371422;-0,2275834;0,06290098;0,132383;0,9626651;-0,6865443;1,066433;2,181405;0,09478056;0,9733821;0,1920122;-0,08170199
1022;-0,07544631;0,1603503;0,1892721;-0,2462759;-0,1063004;0,07571261;0,9603729;0,1742223;0,1849844;0,2380598;-0,2345742;0,05866768;0,1441773;0,9595551;-0,6851134;1,068094;2,181889;0,09442358;0,9733846;0,1922691;-0,08148196
1023;-0,07715234;0,1620933;0,1918239;-0,2507336;-0,1057541;0,06420341;0,9601181;0,1724557;0,1849724;0,2394086;-0,2347409;0,05200244;0,154224;0,9583358;-0,6835302;1,069933;2,182424;0,09402888;0,9733869;0,1925531;-0,08123866
1024;-0,07863843;0,1634107;0,194742;-0,2525054;-0,1019804;0,05187603;0,960807;0,1702132;0,1851357;0,2413555;-0,2339864;0,04551134;0,1687815;0,9563953;-0,6822645;1,071403;2,182852;0,09371359;0,9733887;0,1927799;-0,08104432
1025;-0,07953456;0,1643576;0,1978253;-0,2516259;-0,09588053;0,03553865;0,9624076;0,1676124;0,1854374;0,2430645;-0,236593;0,04323915;0,1853052;0,9527938;-0,6810824;1,072776;2,183252;0,09341926;0,9733901;0,1929916;-0,08086289
1026;-0,07997785;0,1653383;0,2004978;-0,2514936;-0,09044019;0,01701091;0,963474;0,1648431;0,1858942;0,2447801;-0,240673;0,04222621;0,2001428;0,9488078;-0,6797248;1,074352;2,183711;0,09308141;0,9733916;0,1932346;-0,08065464
1027;-0,08029992;0,1661008;0,2028093;-0,2540158;-0,08955898;-0,001522757;0,9630435;0,162213;0,1866097;0,246414;-0,2427619;0,03714636;0,2103636;0,9462737;-0,6783654;1,075931;2,18417;0,09274341;0,9733928;0,1934776;-0,08044627
1028;-0,08010124;0,1667109;0,2050599;-0,2573384;-0,08786266;-0,02280207;0,9620484;0,1597083;0,18727;0,2478262;-0,2457619;0,02904961;0,2183067;0,9439806;-0,6770208;1,077492;2,184625;0,09240926;0,9733938;0,1937177;-0,08024028
1029;-0,07947084;0,1672938;0,2069308;-0,2624074;-0,08546287;-0,04688364;0,960021;0,1575385;0,1879264;0,2497643;-0,2432299;0,02217507;0,2252161;0,9431995;-0,6755865;1,079158;2,18511;0,09205301;0,9733946;0,1939737;-0,08002066
1030;-0,07873162;0,1677765;0,2087245;-0,2696698;-0,08247966;-0,07198954;0,9567094;0,1555432;0,1887456;0,2518715;-0,2428864;0,01949241;0,2315707;0,9418074;-0,6741648;1,080809;2,185591;0,09170017;0,9733953;0,1942272;-0,07980314
1031;-0,07816502;0,1681849;0,2106464;-0,2759845;-0,08180427;-0,09554467;0,9528965;0,1534083;0,1898114;0,2539818;-0,2447407;0,01913504;0,238522;0,9395973;-0,6728885;1,082291;2,186022;0,09138363;0,9733956;0,1944546;-0,07960799
1032;-0,07779486;0,1686104;0,2126158;-0,2822329;-0,08184057;-0,1162502;0,9487532;0,1511943;0,1908382;0,2558046;-0,2497998;0,01785231;0,2443415;0,9367917;-0,671506;1,083896;2,18649;0,09104091;0,9733958;0,1947007;-0,07939669
1033;-0,07781158;0,1691359;0,2145569;-0,2865365;-0,08236121;-0,1323532;0,9453021;0,1489064;0,1917485;0,2575179;-0,2547211;0,01520024;0,2495849;0,9341272;-0,670127;1,085497;2,186956;0,09069931;0,9733958;0,1949459;-0,07918608
1034;-0,0781709;0,169725;0,2164751;-0,2890891;-0,08294147;-0,1442473;0,9427306;0,1465616;0,1924217;0,2594164;-0,2563427;0,01270775;0,2565101;0,931842;-0,6685214;1,087362;2,187499;0,09030186;0,9733955;0,1952312;-0,07894103
1035;-0,07849498;0,170248;0,218486;-0,2910216;-0,08184711;-0,1559114;0,9403718;0,144435;0,1928006;0,2614943;-0,2562076;0,01077954;0,2630027;0,930092;-0,6673793;1,088688;2,187885;0,09001933;0,973395;0,1954339;-0,07876683
1036;-0,07863951;0,1708232;0,2206559;-0,2927867;-0,08165567;-0,1680986;0,9377373;0,1423305;0,1930525;0,2638744;-0,2534741;0,01088437;0,269744;0,9289083;-0,6660257;1,09026;2,188342;0,08968461;0,9733944;0,195674;-0,07856045
1037;-0,078665;0,1715509;0,2227821;-0,2970706;-0,08345672;-0,1820676;0,9336142;0,1401029;0,193449;0,2657996;-0,2561717;0,01070482;0,2770813;0,9260062;-0,6647042;1,091794;2,188789;0,08935811;0,9733935;0,1959082;-0,07835913
1038;-0,07868686;0,1724504;0,224876;-0,3035843;-0,08561886;-0,1957781;0,9285348;0,1376797;0,1938585;0,2672452;-0,2633907;0,01019902;0,2846225;0,9216894;-0,6633416;1,093377;2,18925;0,08902166;0,9733924;0,1961495;-0,07815167
1039;-0,07894852;0,1735693;0,2272218;-0,3103865;-0,090248;-0,2071824;0,9233586;0,1352364;0,1938477;0,2686213;-0,268454;0,00632681;0,292162;0,9178964;-0,6619647;1,094976;2,189715;0,08868185;0,9733912;0,1963931;-0,07794213
1040;-0,07925013;0,1745482;0,2298532;-0,3143733;-0,09438019;-0,2194386;0,9187538;0,1329094;0,1936901;0,2703904;-0,2686842;0,002042024;0,2995868;0,915452;-0,6606058;1,096554;2,190175;0,08834673;0,9733897;0,1966333;-0,07773549
1041;-0,07939878;0,1753385;0,2330699;-0,3157394;-0,09719838;-0,2335227;0,9145099;0,1306631;0,1931772;0,2723215;-0,2674386;-0,001515185;0,3068251;0,9134182;-0,6592417;1,098138;2,190636;0,08801056;0,973388;0,1968742;-0,07752819
1042;-0,07921594;0,175791;0,2368542;-0,3156323;-0,09912442;-0,2520303;0,9094126;0,1284638;0,1926178;0,2744432;-0,2653605;-0,005442549;0,3132783;0,9118174;-0,6578081;1,099802;2,191121;0,08765744;0,9733859;0,1971272;-0,07731044
1043;-0,07889104;0,176112;0,2405382;-0,3169373;-0,09961592;-0,2712063;0,9033685;0,1261101;0,1920571;0,2766778;-0,2633729;-0,0101225;0,3196624;0,9101364;-0,6564857;1,101338;2,191568;0,08733194;0,9733839;0,1973603;-0,07710972
1044;-0,07845521;0,1762811;0,2443977;-0,3185554;-0,0990295;-0,2911791;0,8966216;0,1235463;0,1914393;0,2790076;-0,2628174;-0,01500145;0,3259932;0,9079815;-0,6551423;1,102898;2,192022;0,08700151;0,9733816;0,197597;-0,07690594
1045;-0,07798943;0,1763925;0,2488351;-0,3228027;-0,09999619;-0,3106846;0,8884111;0,1207309;0,1906926;0,2812429;-0,2651511;-0,01974109;0,3342962;0,9041854;-0,653522;1,10478;2,19257;0,08660322;0,9733785;0,1978821;-0,07666031
1046;-0,07783162;0,1766464;0,2534867;-0,3256495;-0,102901;-0,3275866;0,8809375;0,1181708;0,1899054;0,2835974;-0,2654437;-0,02292961;0,3435309;0,9005556;-0,6523829;1,106102;2,192955;0,08632334;0,9733762;0,1980824;-0,07648771
1047;-0,07763569;0,1768594;0,25843;-0,3254491;-0,1047182;-0,3447156;0,8742357;0,1156291;0,1891666;0,2862239;-0,2641063;-0,02501119;0,3525301;0,8974101;-0,6510879;1,107606;2,193393;0,08600546;0,9733734;0,1983099;-0,07629167
1048;-0,07727567;0,1769069;0,263811;-0,3233033;-0,1051503;-0,3624993;0,867763;0,1128085;0,1883483;0,2890924;-0,263433;-0,02658086;0,3631153;0,893333;-0,6496217;1,109309;2,193889;0,08564572;0,9733701;0,1985673;-0,07606979
1049;-0,07668328;0,1764582;0,2695165;-0,3199661;-0,1008418;-0,3831497;0,8606097;0,1095617;0,187436;0,2919586;-0,264931;-0,02890643;0,376287;0,8873467;-0,6483305;1,110808;2,194325;0,08532906;0,9733669;0,1987938;-0,07587449
1050;-0,07609966;0,1755904;0,2755612;-0,316805;-0,096554;-0,4061004;0,8517009;0,1061331;0,1864681;0,2945011;-0,2714745;-0,03468287;0,389751;0,8793139;-0,6469491;1,112412;2,194792;0,0849906;0,9733633;0,1990358;-0,07566573
1051;-0,07518682;0,1745224;0,2817698;-0,3169393;-0,09132189;-0,4309715;0,8399246;0,1024579;0,1851994;0,2975288;-0,2731929;-0,03942161;0,4088893;0,8698397;-0,6456175;1,113959;2,195242;0,08466453;0,9733596;0,199269;-0,07546463
1052;-0,07430968;0,1734892;0,2882458;-0,3188609;-0,08740956;-0,4572974;0,8255703;0,09863786;0,1839125;0,3012319;-0,2722245;-0,04477223;0,4277647;0,8607593;-0,6442147;1,115588;2,195717;0,08432119;0,9733555;0,1995144;-0,07525285
1053;-0,07394855;0,1726256;0,2954062;-0,3201067;-0,08780795;-0,4831008;0,8102068;0,09479562;0,1828481;0,3054073;-0,2708026;-0,04879348;0,444482;0,8524793;-0,6428495;1,117173;2,196178;0,08398732;0,9733514;0,199753;-0,07504691
1054;-0,07409557;0,1719327;0,3032766;-0,3206313;-0,09303723;-0,5080488;0,7939938;0,09095918;0,181911;0,3095558;-0,269558;-0,05334958;0,4594865;0,8446091;-0,6414599;1,118787;2,196648;0,08364771;0,9733469;0,1999956;-0,07483742
1055;-0,07452502;0,1711942;0,3117161;-0,3187211;-0,09940662;-0,5317277;0,7783321;0,087027;0,1810869;0,3139785;-0,2688155;-0,05689512;0,4736757;0,8367392;-0,6400933;1,120374;2,19711;0,0833139;0,9733424;0,200234;-0,07463152
1056;-0,07485923;0,1703844;0,3203357;-0,3153588;-0,101879;-0,5540863;0,7636479;0,0829969;0,1804024;0,3188826;-0,2691925;-0,05856328;0,4872651;0,8286607;-0,638519;1,122202;2,197643;0,08292963;0,9733368;0,2005084;-0,07439448
1057;-0,0750587;0,1694078;0,3287351;-0,3134349;-0,1003618;-0,5740611;0,7497599;0,07896896;0,1794625;0,3239856;-0,268691;-0,06105547;0,5021157;0,81973;-0,6373875;1,123516;2,198025;0,08265366;0,9733327;0,2007054;-0,07422424
1058;-0,07541524;0,1682746;0,3367065;-0,3173831;-0,09154179;-0,589603;0,7370593;0,07501955;0,1782009;0,3296636;-0,2650676;-0,06295071;0,5187866;0,8103313;-0,6360997;1,125011;2,198461;0,08233972;0,9733278;0,2009296;-0,07403057
1059;-0,07592184;0,166732;0,3446578;-0,3149525;-0,08492407;-0,6085439;0,723372;0,07114197;0,1766686;0,3357594;-0,2617583;-0,06338394;0,5379534;0,7987936;-0,6346163;1,126734;2,198962;0,08197826;0,9733219;0,2011875;-0,07380758
1060;-0,07658361;0,1644142;0,3535139;-0,3028642;-0,07346149;-0,6326854;0,708933;0,06731701;0,1749358;0,3420677;-0,26074;-0,06353064;0,5583369;0,7850085;-0,6332648;1,128303;2,199419;0,08164927;0,9733164;0,2014222;-0,07360462
1061;-0,07755049;0,1625218;0,362218;-0,2949891;-0,06930017;-0,6559038;0,6913531;0,06354884;0,1732494;0,3484423;-0,2629065;-0,06445735;0,5790279;0,7690592;-0,6319973;1,129775;2,199848;0,08134089;0,9733111;0,2016422;-0,07341439
1062;-0,078976;0,1610787;0,3704769;-0,2958265;-0,07334138;-0,677877;0,6690221;0,05976871;0,1718971;0,3548016;-0,2668654;-0,06394247;0,5976033;0,7533688;-0,6305791;1,131422;2,200327;0,080996;0,9733049;0,2018881;-0,0732016
1063;-0,0802312;0,1598328;0,3785045;-0,2948019;-0,07242587;-0,6967667;0,6498943;0,05616355;0,1708436;0,3611649;-0,2697051;-0,06135956;0,6133224;0,7398174;-0,6292062;1,133016;2,200791;0,08066241;0,9732987;0,202126;-0,07299579
1064;-0,08127235;0,158663;0,3859015;-0,293406;-0,06743131;-0,7138893;0,6322405;0,052717;0,1697571;0,3674981;-0,269961;-0,05998591;0,6280912;0,7273405;-0,6278567;1,134583;2,201248;0,08033471;0,9732924;0,2023596;-0,0727936
1065;-0,0824708;0,1575055;0,3919222;-0,2895583;-0,05833244;-0,7271843;0,6196421;0,04946184;0,1684648;0,3736106;-0,2681253;-0,0602251;0,6426719;0,7151605;-0,626483;1,136178;2,201712;0,08000132;0,9732858;0,2025972;-0,0725879
1066;-0,08378785;0,1561833;0,3976257;-0,2787355;-0,04648381;-0,7407444;0,6094617;0,04622988;0,1669982;0,3792528;-0,2665189;-0,06207542;0,6569901;0,7024801;-0,6250634;1,137827;2,202192;0,07965701;0,9732788;0,2028425;-0,07237546
1067;-0,0852827;0,1548779;0,4032684;-0,2676316;-0,03498579;-0,7530549;0,6000481;0,04290563;0,1654783;0,3841254;-0,266689;-0,06826252;0,6699305;0,6895001;-0,6234678;1,13968;2,202732;0,07927036;0,9732706;0,2031179;-0,07213689
1068;-0,08693315;0,1538715;0,4081946;-0,25884;-0,02532771;-0,7651181;0,5890286;0,03962526;0,1639483;0,3884464;-0,2678666;-0,07679825;0,6811552;0,6770355;-0,6223577;1,140969;2,203107;0,07900149;0,9732648;0,2033094;-0,07197099
1069;-0,08850855;0,1526788;0,4133196;-0,255315;-0,01497989;-0,7789039;0,5726243;0,03648455;0,1624341;0,3929184;-0,2652972;-0,08785763;0,6919713;0,6656381;-0,6210408;1,142498;2,203552;0,07868269;0,9732577;0,2035364;-0,07177427
1070;-0,09050792;0,1512147;0,4179892;-0,2500373;-0,003549852;-0,7954415;0,552034;0,03398157;0,1609934;0,3973323;-0,2572127;-0,09444515;0,7014641;0,6579286;-0,6197016;1,144053;2,204005;0,07835878;0,9732503;0,203767;-0,0715744
1071;-0,09286323;0,1498784;0,4221802;-0,2479133;0,007211618;-0,8122312;0,5279844;0,03135796;0,1593008;0,4019567;-0,245104;-0,1034873;0,7115884;0,6502742;-0,6183021;1,145679;2,204478;0,07802045;0,9732423;0,2040078;-0,07136562
1072;-0,09512723;0,1484824;0,4264853;-0,2447544;0,01947737;-0,826729;0,5061967;0,02880407;0,1578342;0,4060515;-0,238376;-0,1089697;0,7221625;0,6401436;-0,616899;1,147308;2,204952;0,07768144;0,9732342;0,2042489;-0,07115642
1073;-0,09781319;0,1470662;0,4302188;0,2378605;-0,03082696;0,8390399;-0,4883484;0,02656324;0,1568275;0,4092319;-0,2425317;-0,1085258;0,7296951;0,6300362;-0,6155463;1,148879;2,20541;0,07735491;0,9732261;0,2044812;-0,07095491
1074;-0,1004469;0,145736;0,4342916;0,2283018;-0,03948657;0,8501521;-0,4728218;0,02430573;0,1556122;0,412873;-0,2427635;-0,1119677;0,7364901;0,6213787;-0,6142219;1,150417;2,205858;0,07703538;0,973218;0,2047085;-0,07075772
1075;-0,1034968;0,1443116;0,438289;0,2163646;-0,04255192;0,8605298;-0,4591994;0,0221827;0,1540579;0,4166371;-0,2377266;-0,1174202;0,7436003;0,6138055;-0,6128472;1,152013;2,206322;0,07670389;0,9732095;0,2049442;-0,07055315
1076;-0,1064007;0,1427369;0,4422571;0,2105658;-0,04288946;0,8715991;-0,4406106;0,02039749;0,1522889;0,420132;-0,2333811;-0,1218821;0,7520772;0,6042002;-0,6114692;1,153613;2,206788;0,07637185;0,9732007;0,2051803;-0,07034823
1077;-0,1091895;0,1412716;0,4459166;0,2015003;-0,04813595;0,8797045;-0,4280194;0,01859598;0,150175;0,4234128;-0,2253016;-0,1308391;0,760649;0,5945868;-0,6101335;1,155164;2,20724;0,07605023;0,973192;0,2054088;-0,07014972
1078;-0,1116708;0,1399683;0,4490173;0,1871797;-0,06332005;0,884486;-0,422657;0,01683041;0,1481285;0,4267737;-0,2114256;-0,1409478;0,7711228;0,583783;-0,6084633;1,157104;2,207805;0,07564834;0,9731808;0,2056944;-0,06990167
1079;-0,1136712;0,1385584;0,4517338;0,18464;-0,0748224;0,8885552;-0,4132548;0,01520426;0,1464873;0,4293128;-0,2066994;-0,1477832;0,780723;0,5708829;-0,6073526;1,158394;2,20818;0,0753812;0,9731733;0,2058842;-0,0697368
