position_x,position_y,position_z,rotation_x,rotation_y,rotation_z
9.902104,-40.62289,15.18061,0.7958411,-0.3506836,0.287123
9.893574,-40.16431,15.31256,0.8066807,-0.3307344,0.2930147
9.825352,-39.5815,15.3909,0.8182228,-0.3111542,0.298766
9.697478,-38.98451,15.41562,0.8302855,-0.2903234,0.3031338
9.453501,-38.4522,15.27712,0.8421589,-0.2693444,0.3067896
9.033815,-37.90488,14.89456,0.8523408,-0.2505313,0.3105797
8.362868,-37.16713,14.42732,0.8620996,-0.231323,0.3144117
7.740773,-36.49095,14.1771,0.8724502,-0.2114269,0.3151071
7.224168,-35.94346,14.35281,0.8824415,-0.1925057,0.3142024
6.70905,-35.61623,14.52459,0.8914573,-0.1752543,0.3125329
6.074262,-35.52283,14.55412,0.9002568,-0.1570716,0.30954
5.445475,-35.4906,14.42672,0.9081668,-0.1372655,0.3060482
4.749198,-35.4906,14.40366,0.9146376,-0.1188701,0.3022872
3.989512,-35.4906,14.3821,0.9208097,-0.1005151,0.2962894
3.167559,-35.58399,14.30713,0.9264944,-0.08296543,0.2887037
2.28072,-35.58399,14.29145,0.9310276,-0.06759719,0.2796028
1.394058,-35.63071,14.25297,0.9339187,-0.05510932,0.2691937
0.7602839,-35.69356,14.27255,0.9358647,-0.04326963,0.2575819
0.3168433,-35.74029,14.24314,0.937058,-0.03231612,0.2436208
0,-35.78704,14.21497,0.9368878,-0.0216571,0.2285602
-0.06338015,-35.78704,14.21499,0.9356263,-0.01367209,0.2137524
-0.06340148,-35.77091,14.1631,0.9333307,-0.006997712,0.2000341
-0.06340148,-35.77091,14.1631,0.9300109,-0.002947265,0.1845596
-0.06346548,-35.7224,14.00747,0.9257867,-0.0008814535,0.170281
-0.06352945,-35.67371,13.8519,0.9209586,-0.001602572,0.1556644
0,-35.60847,13.64455,0.9155347,-0.005123114,0.1412693
0.06365732,-35.57574,13.54093,0.9086332,-0.009599254,0.1260454
0.1273146,-35.57574,13.54097,0.9008926,-0.01510683,0.1105829
0.1272294,-35.60847,13.6446,0.8922238,-0.02213766,0.0953996
0.1271015,-35.65743,13.80009,0.8823732,-0.03065525,0.07962357
0.1270162,-35.68996,13.90379,0.8710331,-0.04018887,0.06377498
0.1269538,-35.76916,13.97968,0.8579378,-0.05018889,0.04980335
0.1269112,-35.78535,14.03155,0.8436792,-0.06178322,0.03394088
0.1269112,-35.78535,14.03155,0.8271786,-0.07280011,0.01871767
0.1268258,-35.81767,14.13531,0.8082809,-0.08388104,0.004548434
0.1266978,-35.86599,14.291,0.7850834,-0.0949873,-0.009880076
0.1266551,-35.88205,14.34291,0.7594999,-0.1056479,-0.0229025
0.2533101,-35.88205,14.34307,0.7311051,-0.1174747,-0.03779203
0.442844,-35.93012,14.49927,0.7037292,-0.1274417,-0.05054647
0.6309241,-36.05736,14.91559,0.6717666,-0.1373494,-0.06641395
0.6916633,-36.21451,15.43602,0.6426114,-0.1459377,-0.07920706
0.7517143,-36.38492,16.00923,0.6132036,-0.1524518,-0.09378349
0.7486262,-36.56789,16.63508,0.5898292,-0.1582766,-0.1062122
0.7450177,-36.77749,17.36637,0.5686209,-0.1636597,-0.118794
0.8034663,-36.96837,18.04679,0.5546718,-0.167095,-0.1286155
0.9212565,-37.22673,18.99084,0.5419987,-0.1703622,-0.1414687
1.097731,-37.50566,20.04242,0.5327158,-0.1720174,-0.1534012
1.334273,-37.66248,20.86145,0.5260043,-0.172929,-0.1633431
1.872027,-37.82186,21.49963,0.5203088,-0.1733382,-0.1731611
2.827941,-37.95232,22.04252,0.5159318,-0.1745352,-0.1834366
4.24926,-38.0846,22.84443,0.5122089,-0.1741366,-0.1950884
5.998521,-38.07502,23.99858,0.5085929,-0.1715381,-0.2082446
7.851557,-37.68359,24.92696,0.5069288,-0.1662148,-0.2186917
9.709258,-36.9865,25.46618,0.5065637,-0.1599478,-0.228384
11.67786,-36.43071,25.95739,0.5069938,-0.1501188,-0.2394718
13.77051,-36.19963,26.28875,0.5065674,-0.1379289,-0.2516668
15.59179,-36.17552,26.37049,0.5055946,-0.126321,-0.2637762
17.5594,-36.14886,26.25121,0.5059015,-0.1133487,-0.2750831
19.26136,-35.97953,25.96681,0.5087988,-0.09799885,-0.2861851
20.45563,-35.84159,25.54593,0.5142691,-0.08038078,-0.2946174
21.147,-35.72141,24.92363,0.5158902,-0.06320892,-0.3038096
21.61169,-35.74949,24.23676,0.5152114,-0.0465723,-0.3128439
21.89455,-36.00019,23.56851,0.5147542,-0.03167554,-0.3216937
21.9873,-36.21704,22.95521,0.5143001,-0.0182883,-0.3304298
22.0466,-36.16802,22.5631,0.5141014,-0.006208703,-0.3386711
22.10947,-36.05764,22.14736,0.5141054,0.004320828,-0.345965
22.15658,-35.97396,21.8358,0.5125329,0.01425067,-0.3531399
22.24224,-35.71145,21.26941,0.511955,0.02312404,-0.3587579
22.37543,-34.86786,20.38862,0.5114807,0.03004787,-0.3629668
22.54165,-33.78414,19.2895,0.5120609,0.03707873,-0.3667487
22.78135,-32.82277,18.12224,0.5112175,0.04437765,-0.3724765
22.92281,-32.25254,17.18942,0.5104491,0.0534373,-0.3797035
23.0193,-31.99119,16.55313,0.5085003,0.06149445,-0.3868795
23.1035,-31.69738,15.99792,0.5061408,0.06909622,-0.3936704
23.2207,-31.15937,15.22505,0.5029323,0.0744513,-0.3987847
23.36829,-30.54384,14.25181,-0.4995481,-0.07991284,0.403504
23.52295,-29.90021,13.2319,-0.4945753,-0.08479392,0.4088303
23.62905,-29.53227,12.53224,-0.4891019,-0.09080712,0.415749
23.68261,-29.40161,12.17905,-0.4834141,-0.09627677,0.4228413
23.70555,-29.3453,12.0278,-0.4769273,-0.100897,0.4296357
23.64889,-29.32649,11.96766,-0.4715853,-0.1049029,0.4352869
23.64889,-29.32649,11.96766,-0.4660472,-0.1077639,0.440352
23.65651,-29.30766,11.91726,-0.4619199,-0.1103351,0.4441122
23.59978,-29.28881,11.85715,-0.4569347,-0.112417,0.448028
23.47108,-29.28881,11.8378,-0.4522463,-0.1142953,0.451645
23.26299,-29.32649,11.90979,-0.4486378,-0.1144069,0.4544493
23.05512,-29.36409,11.98208,-0.4447138,-0.1145447,0.4571207
22.67796,-29.44936,12.31767,-0.440737,-0.114106,0.4599074
22.16394,-29.61622,12.70814,-0.4384171,-0.1145802,0.4620965
21.57135,-29.88177,13.21482,-0.4363025,-0.1135418,0.4638594
20.82364,-30.17024,13.94024,-0.4356969,-0.1116155,0.4648989
20.08313,-30.78201,15.15287,-0.4338669,-0.1084352,0.4664236
19.22077,-31.60709,16.90154,-0.4294512,-0.1011695,0.4673659
18.32,-32.8025,19.0876,-0.425335,-0.09228809,0.4661804
17.43822,-34.37368,21.27271,-0.4241483,-0.08295272,0.4621042
16.50545,-36.27824,23.5408,-0.4233472,-0.07215882,0.4560533
15.63838,-38.45617,25.94622,-0.421539,-0.05904117,0.4488068
14.94335,-40.69394,28.56841,-0.4220794,-0.04503576,0.4381378
14.55269,-42.53034,30.61543,-0.4241138,-0.02853106,0.4225707
14.36633,-43.87283,31.84205,-0.4314321,-0.01346993,0.4023077
14.28045,-45.02993,32.65807,-0.4417552,0.0002174408,0.3804139
14.21609,-46.14826,33.26966,-0.4521533,0.01274915,0.3582525
14.16805,-47.1368,33.72605,-0.4603861,0.02771198,0.3355798
14.15442,-47.77153,33.85557,-0.4694161,0.04227741,0.3111512
14.23109,-48.05496,33.65921,-0.4784573,0.05732982,0.2864297
14.3315,-48.10334,33.24055,-0.4874127,0.07207894,0.2615525
14.32338,-48.19913,32.78572,-0.4947831,0.08448835,0.2393145
14.34508,-48.3787,32.58032,0.5020677,-0.09827328,-0.2160208
14.37141,-48.75981,32.33118,0.5085983,-0.1107492,-0.1950635
14.45362,-49.17282,31.55303,0.5154424,-0.1246357,-0.1716472
14.56639,-49.59484,30.48574,0.5244282,-0.1399029,-0.1468318
14.6744,-50.28191,29.46344,0.5348068,-0.1551384,-0.1232481
14.7691,-51.19778,28.56721,0.5473296,-0.1692492,-0.1027874
15.00134,-52.08236,27.47793,0.562122,-0.1831339,-0.08388306
15.31399,-53.14816,26.20749,0.5802331,-0.1998826,-0.06581965
15.90337,-54.45921,25.16132,0.6038929,-0.219699,-0.04753446
16.60051,-56.12152,24.28645,0.6295624,-0.2389571,-0.03088548
17.35848,-57.58284,23.47406,0.656959,-0.2593037,-0.01509324
18.18749,-58.44837,22.64535,0.6836378,-0.2793896,0.001816464
18.97862,-58.56514,22.17931,0.707271,-0.2980657,0.01847215
19.78299,-58.42556,22.11081,0.7281892,-0.3169879,0.03394238
20.64877,-58.28567,22.05536,0.7465504,-0.3349397,0.04676307
21.61863,-58.2759,22.14149,0.7643268,-0.351551,0.05894517
22.49867,-58.35566,22.41615,0.7796438,-0.3650034,0.07107334
23.12498,-58.39433,22.73064,0.7920495,-0.3762911,0.08437087
23.36011,-58.18267,22.796,0.8015199,-0.3863986,0.09752231
23.33953,-57.71893,22.92423,0.8089644,-0.3971376,0.1096405
23.23223,-57.12421,23.21139,0.8149821,-0.4076141,0.118974
23.19046,-56.90158,23.47231,0.8194669,-0.4177266,0.1259285
23.15664,-56.93974,23.68361,0.8237026,-0.4281757,0.1312072
23.13127,-56.96812,23.84211,0.8273654,-0.4379601,0.1352602
23.08051,-57.0243,24.15923,0.831286,-0.4467188,0.1363913
23.06358,-57.04285,24.26496,0.8346505,-0.4555474,0.1365756
23.06358,-57.04285,24.26496,0.837441,-0.465487,0.1349015
22.98228,-57.1208,24.39359,0.8401323,-0.4726025,0.1315874
22.91282,-57.30319,24.82869,0.8434617,-0.4774496,0.1263951
22.82639,-57.5014,25.37007,0.8467041,-0.4809342,0.1212764
22.78738,-57.5952,25.61447,0.8495148,-0.4834545,0.1159625
22.762,-57.62104,25.77341,0.8519726,-0.4859717,0.1103354
22.75289,-57.89839,25.83048,0.8537368,-0.4885849,0.1047654
22.76384,-58.20923,25.76186,0.8557782,-0.4891933,0.1004187
22.77147,-58.46989,25.71408,0.8576061,-0.4892524,0.09669361
22.80327,-58.54532,25.51491,0.8597518,-0.4883386,0.09265848
22.8371,-58.51101,25.30297,0.8614369,-0.4873326,0.08993769
22.87093,-58.47635,25.09108,0.8630741,-0.4863108,0.08723951
22.84575,-58.44135,24.86984,0.8643898,-0.4855492,0.08536705
22.81043,-58.19188,24.32904,0.8651413,-0.4855303,0.08421276
22.86258,-57.78608,23.22748,0.8641528,-0.4885323,0.0832639
23.06797,-57.21886,21.9237,0.862881,-0.4917668,0.08265745
23.25482,-56.49586,20.7377,0.8613283,-0.4954006,0.0817608
23.38322,-55.56381,19.92265,0.8605495,-0.4976248,0.08062664
23.47925,-54.55844,19.3131,0.8599112,-0.4995461,0.07884699
23.54309,-53.75726,18.90788,0.8603786,-0.4991689,0.07801734
23.57718,-53.32496,18.69143,0.8612338,-0.4982143,0.07642923
23.44926,-53.38676,18.70294,0.862331,-0.4967316,0.07536329
23.24672,-53.93916,19.1936,0.8645679,-0.4929964,0.07605301
23.05857,-54.99017,19.99991,0.8674148,-0.4880292,0.07726884
22.88664,-57.0145,21.10604,0.8704545,-0.4829551,0.07842321
22.75306,-59.73246,21.96546,0.8730647,-0.4781394,0.08174748
22.72563,-63.0778,22.14194,0.874731,-0.4747519,0.08650284
22.81875,-66.82969,21.14403,0.8732539,-0.4772628,0.09015292
23.05472,-71.11009,19.62175,0.8691894,-0.4842954,0.0937786
23.20033,-75.00976,18.27474,0.8647588,-0.4918495,0.09656578
23.25504,-75.00971,17.51005,0.8600361,-0.4997157,0.09887533
23.21202,-75.00971,17.78912,0.8571306,-0.5046036,0.09954843
23.11864,-75.00971,18.39479,0.8552077,-0.5078207,0.09993163
23.16801,-75.00971,18.07461,0.8524491,-0.5124114,0.1004449
23.24765,-75.00971,17.558,0.8499829,-0.5165762,0.1005477
23.09442,-75.00975,16.89811,0.847802,-0.5197552,0.1027489
22.98812,-74.11271,15.48692,0.8451387,-0.5238963,0.1041223
22.91358,-71.61868,13.8228,0.8422397,-0.5287223,0.1036753
22.90294,-68.8446,12.57032,0.8406951,-0.5312909,0.1029309
22.99992,-65.84608,11.9107,0.8409292,-0.5315203,0.09951238
23.04997,-62.91425,11.57026,0.8422261,-0.5299211,0.09635279
23.06467,-60.42917,11.47027,0.8442152,-0.5272771,0.09259897
23.07005,-58.35003,11.43373,0.8467464,-0.5235949,0.08926123
23.0716,-57.17211,11.42319,0.8497046,-0.519121,0.08596763
23.0696,-56.83997,11.43674,0.8525845,-0.5145252,0.08362329
23.04868,-57.21399,11.57905,0.8553657,-0.5100601,0.0813611
22.99356,-58.48714,11.95394,0.8582206,-0.5053502,0.07946197
22.90104,-60.65717,12.58327,0.8608677,-0.5005549,0.07953792
22.74804,-63.47864,13.18061,0.8622155,-0.4977293,0.08102438
22.50265,-66.67897,13.52386,0.8623278,-0.4968097,0.08399576
22.13736,-70.0844,13.80552,0.861698,-0.4975834,0.08570158
21.70787,-73.3198,14.09341,0.8595634,-0.5009437,0.08755266
21.42078,-75.00972,14.29764,0.8570603,-0.50502,0.08890407
21.41161,-75.00971,14.3636,0.8542455,-0.5097756,0.08909569
21.31817,-75.00971,15.03564,0.8517824,-0.513784,0.08948041
21.3538,-75.00971,15.69975,0.8498424,-0.5171092,0.08890878
21.41593,-75.00971,15.71315,0.8477034,-0.5204927,0.08944365
21.42926,-75.00971,15.6181,0.845547,-0.5238225,0.0904661
21.4236,-75.00971,15.65847,0.8441,-0.5261191,0.09086357
21.4133,-75.00971,15.73188,0.8429562,-0.527814,0.0915815
21.4157,-74.75266,15.71476,0.8426467,-0.5285576,0.09056027
21.46838,-73.40762,15.33927,0.8425127,-0.529056,0.08912218
21.52879,-72.10366,14.90872,0.8421255,-0.5297808,0.08763829
21.56133,-70.72663,14.67685,0.8420418,-0.5300241,0.08581213
21.59207,-69.35048,14.45769,0.8425857,-0.5291654,0.08399642
21.62915,-67.79634,14.19343,0.8428813,-0.5286839,0.08194065
21.66807,-66.51428,13.91608,0.8438364,-0.527123,0.08055124
21.71282,-65.22034,13.59707,0.8451447,-0.525093,0.07874136
21.76074,-64.19628,13.25559,0.8468798,-0.5223532,0.0770776
21.78797,-63.76116,13.06147,0.84855,-0.5196732,0.07556855
21.79039,-63.81271,13.04422,0.8504854,-0.5164124,0.07505916
21.73095,-64.57934,13.46789,0.8529027,-0.5124139,0.07399984
21.61556,-66.04284,14.29027,0.8560227,-0.5069363,0.07387652
21.46215,-68.49316,15.38371,0.8595923,-0.5006987,0.0732094
21.34953,-71.30778,16.18635,0.8614584,-0.4973032,0.07313503
21.24553,-74.56647,16.47374,0.8609294,-0.4977269,0.0745995
21.1667,-75.00971,16.12495,0.8587884,-0.5008903,0.0769316
21.1687,-75.00971,16.11057,0.8555917,-0.5058728,0.07884007
21.20331,-75.00971,16.77558,0.8542697,-0.507992,0.07908769
21.18681,-75.00971,16.89351,0.852387,-0.5109892,0.0799828
21.19263,-75.00972,16.3965,0.8498544,-0.5151478,0.08075289
21.17954,-75.0098,16.03258,0.8484772,-0.5172592,0.08190808
21.13969,-73.87015,15.39717,0.8477081,-0.5184722,0.08261794
21.01099,-72.78716,14.9331,0.8476318,-0.5183805,0.08392543
20.87473,-72.30386,14.98997,0.8490669,-0.515976,0.08408941
20.71671,-72.46182,15.20857,0.8504397,-0.5136382,0.08417446
20.57699,-73.45824,15.7692,0.8526041,-0.5099891,0.08381028
20.4799,-75.00978,16.48912,0.8547146,-0.5064172,0.08319072
20.4189,-75.00971,16.94144,0.8553956,-0.5050893,0.08342471
20.39002,-75.00971,17.15559,0.854466,-0.5067372,0.08282148
20.43706,-75.00971,17.27584,0.8533128,-0.5089444,0.08158308
20.62164,-75.00971,17.31413,0.8515632,-0.5121819,0.08035086
20.68315,-75.00971,17.3269,0.8504936,-0.5142894,0.07906619
20.63009,-75.00972,17.2522,0.8498145,-0.515545,0.07868396
20.649,-74.44769,16.64836,0.8491826,-0.5166634,0.07876913
20.58992,-73.74966,16.14582,0.8491412,-0.5166817,0.07904205
20.34818,-73.57172,16.0476,0.8501683,-0.5150219,0.0791264
20.13276,-74.0528,16.23058,0.8517776,-0.5120693,0.08006829
19.80505,-75.0098,16.79054,0.8539183,-0.5080522,0.08139268
19.58268,-75.00973,17.52694,0.8558174,-0.5044672,0.08234472
19.43901,-75.00972,18.1498,0.8564423,-0.5030482,0.08334573
19.38266,-75.00971,18.58521,0.856483,-0.5026707,0.0843409
19.4273,-75.00971,18.72365,0.8560086,-0.5033706,0.08478735
19.4365,-75.00971,18.65279,0.8549169,-0.5050765,0.08558754
19.44026,-75.00971,18.62386,0.8538883,-0.5068159,0.08584185
19.50465,-75.00994,18.12793,0.8532411,-0.5079364,0.08613615
19.54577,-74.53923,17.32489,0.8527309,-0.5087985,0.08665926
19.62464,-74.31892,16.71545,0.8527412,-0.5088271,0.08685605
19.6299,-74.47693,16.67484,0.8537294,-0.5071899,0.08671539
19.57516,-75.0098,17.09777,0.8554862,-0.504222,0.08629801
19.4351,-75.00973,17.69331,0.8573855,-0.5009246,0.08595644
19.35248,-75.00972,18.33383,0.8587421,-0.498564,0.08550173
19.34731,-75.00971,18.85831,0.8586496,-0.4987231,0.08515516
19.33353,-75.00971,18.96478,0.8580138,-0.4999282,0.0846144
19.36806,-75.00971,18.69802,0.8564219,-0.5029124,0.08378072
19.41642,-75.00972,18.32431,0.8549104,-0.5058909,0.08244047
19.48241,-75.01012,17.81446,0.8543065,-0.5074663,0.08039193
19.59191,-74.19963,16.96837,0.8537117,-0.5089013,0.0790028
19.67046,-73.75689,16.36141,0.8536825,-0.5092443,0.07802304
19.67046,-73.75689,16.36141,0.8552393,-0.5067744,0.0769389
19.62815,-74.42425,16.68835,0.8572509,-0.5034922,0.075907
19.48199,-75.00979,17.32986,0.8596038,-0.4995329,0.07490201
19.33595,-75.00972,17.97469,0.8608199,-0.4973509,0.07463486
19.04233,-75.00972,18.7999,0.8612349,-0.496441,0.0748107
18.90593,-75.00972,19.87114,0.861563,-0.4956835,0.07506991
18.85385,-75.00971,20.28019,0.8611647,-0.4963373,0.07500346
18.81417,-75.00971,20.10534,0.8595626,-0.4993101,0.07435002
18.67214,-75.00972,19.75708,0.8582512,-0.5015145,0.07302177
18.37331,-75.01041,19.1606,0.8575896,-0.5021983,0.07151449
17.88826,-73.53697,18.00579,0.8576681,-0.500782,0.06995546
17.01106,-71.87922,16.32772,0.8562652,-0.5006639,0.06874143
16.10216,-69.76836,14.74151,0.8541821,-0.5003148,0.06617305
15.52675,-67.19007,13.47771,0.8524649,-0.4989723,0.05850146
15.42007,-64.55497,12.60642,0.8510225,-0.4955677,0.04848935
15.63769,-62.17069,11.72233,0.8484646,-0.4911683,0.0409523
15.71231,-60.25418,10.97497,0.844923,-0.4865259,0.03320234
15.77753,-58.91016,10.32168,0.8403069,-0.4811916,0.02700092
15.77999,-58.11203,9.63687,0.8351802,-0.4752352,0.01893836
15.79545,-57.8315,8.815144,0.8277391,-0.4703172,0.01243194
15.74334,-57.82963,7.996544,0.8193538,-0.4656579,0.005946234
15.79491,-57.8481,7.471239,0.8091539,-0.4624777,-0.0008662024
15.84319,-57.93108,6.979537,0.7977803,-0.4596457,-0.007008986
15.90019,-58.09943,6.398922,0.783412,-0.4573618,-0.01427782
15.97133,-58.50611,5.674316,0.7678493,-0.456235,-0.02091346
16.1238,-59.32121,4.812885,0.7526771,-0.4555272,-0.02674429
16.19026,-60.59234,4.1388,0.7389147,-0.4546175,-0.03334416
16.17394,-62.13823,3.610627,0.7268184,-0.45463,-0.03891167
16.07229,-63.73798,3.249873,0.7154208,-0.4551498,-0.0435384
15.95402,-65.04723,3.055187,0.7048499,-0.455701,-0.04706614
15.74108,-66.04182,3.13032,0.6936964,-0.45581,-0.05089444
15.58209,-66.73945,3.362124,0.6826242,-0.4539275,-0.05540011
15.4001,-67.16875,3.843928,0.6700706,-0.4525736,-0.06086535
15.35916,-67.40897,4.281255,0.6573902,-0.4505943,-0.06724628
15.24947,-67.59528,4.728042,0.6440675,-0.4474096,-0.07416301
15.21064,-67.713,5.144699,0.6292132,-0.4446308,-0.08201262
15.15718,-67.87264,5.718221,0.6139382,-0.4405891,-0.09086618
15.02248,-68.07208,6.442988,0.5989692,-0.4363532,-0.100681
14.81719,-68.28112,7.215191,0.582894,-0.4296061,-0.112767
14.55325,-68.52412,7.915283,0.5651124,-0.4230146,-0.1268612
14.42706,-68.74972,8.57618,0.5486432,-0.4157047,-0.1410173
14.34914,-69.07545,9.439174,0.5311051,-0.4073949,-0.1573201
14.26291,-69.47215,10.39407,0.5157065,-0.3990732,-0.1740706
14.17174,-69.87312,11.40376,-0.4998143,0.3913688,0.1905973
14.15813,-70.39931,12.27103,-0.4822991,0.3833121,0.2040387
14.08991,-71.11699,13.0231,-0.4643834,0.3737348,0.2184742
13.99643,-72.05119,14.05368,-0.4470905,0.3644984,0.2321598
13.87247,-73.20366,15.42018,-0.4344774,0.3530925,0.2471517
13.68852,-74.61673,17.44807,-0.4257137,0.3388427,0.2642591
13.52912,-75.01009,19.88386,-0.4204079,0.3232597,0.2792663
13.37665,-75.00988,22.22184,-0.4152485,0.3079277,0.2903188
13.26897,-75.00981,24.05187,-0.4064376,0.2951775,0.2961064
13.21795,-75.00977,25.25205,-0.3912738,0.2844528,0.298751
13.27923,-75.00974,25.86803,-0.3778057,0.2743701,0.3023142
13.32397,-75.00971,26.02146,-0.3664354,0.2659642,0.3048829
13.31893,-75.00971,26.07528,-0.3542209,0.2583704,0.3089583
13.31389,-75.00971,26.12909,-0.343612,0.2502523,0.3146079
13.27862,-75.00973,26.50587,-0.3304451,0.2436531,0.3204543
13.22822,-75.00974,27.0443,-0.3180496,0.2371839,0.3256723
13.16645,-75.00975,27.70415,-0.3102802,0.2309787,0.3300672
13.03327,-75.00975,28.50718,-0.3034727,0.2245052,0.3348998
12.90947,-75.00974,29.21633,-0.2961842,0.2188965,0.3376699
12.81488,-75.00972,29.61567,-0.2878601,0.2134844,0.3385617
12.6736,-75.00972,29.90209,-0.2777691,0.2078971,0.3381157
12.43494,-75.00972,30.00297,-0.2696683,0.2026666,0.3375885
12.12912,-75.00973,30.2209,-0.266911,0.1954466,0.3373308
11.70273,-75.00977,30.52514,-0.2671104,0.1875544,0.3374934
11.33901,-75.00986,30.7835,-0.2693188,0.181554,0.3360088
11.10802,-74.93668,30.82337,-0.2727568,0.1779134,0.3315943
11.12962,-74.70364,30.55589,-0.2755297,0.176623,0.3264846
11.41412,-74.65116,29.87232,-0.2778856,0.177206,0.3197169
11.72928,-74.62025,28.85165,-0.2842424,0.1783228,0.312697
12.3012,-74.5035,27.59704,-0.2961703,0.1795767,0.3052346
13.08884,-74.44474,26.01073,-0.3151542,0.1812614,0.2986301
14.04742,-74.58985,24.05004,-0.3364888,0.1843389,0.29273
15.00257,-74.98536,21.74361,-0.3639869,0.1886539,0.2858596
16.06412,-75.01037,19.24484,-0.3899834,0.1973039,0.2776484
17.29124,-75.01019,16.64671,-0.415239,0.2081023,0.2687681
18.59087,-75.01012,14.26131,-0.4432447,0.2198281,0.2605036
19.90533,-75.01022,12.53363,-0.4702456,0.2322604,0.2515877
21.28583,-75.0105,11.00154,-0.4984284,0.2446925,0.2415011
22.63332,-74.88055,9.411983,0.5252098,-0.256598,-0.2290943
23.74877,-74.54494,7.735176,0.5525846,-0.2692077,-0.2138636
24.62678,-74.05058,5.952896,0.5816071,-0.2816588,-0.1956094
25.30666,-73.54337,4.202606,0.6113983,-0.2933645,-0.178931
25.68938,-73.07235,2.62528,0.6408344,-0.3038487,-0.1634375
25.9044,-72.64548,1.238191,0.6713195,-0.3135175,-0.1479422
26.11475,-72.09743,-0.1188333,0.6995444,-0.3281356,-0.1293411
26.5096,-71.37742,-1.741815,0.7248873,-0.3435796,-0.1128315
26.98245,-70.56369,-3.383183,0.7476774,-0.3595026,-0.09750637
27.37203,-69.75425,-4.472039,0.7686663,-0.3750999,-0.08355959
27.66676,-68.9306,-4.948994,0.7870175,-0.388786,-0.07194449
27.82334,-67.97405,-5.013865,0.80358,-0.4002291,-0.06071058
27.79754,-66.93674,-4.853086,0.8168582,-0.4119048,-0.04794155
27.68096,-65.88705,-4.581157,0.8273966,-0.4238284,-0.03422944
27.64134,-64.99668,-4.333669,0.8347036,-0.4361003,-0.02284505
27.61039,-64.31699,-4.140303,0.8399562,-0.4490117,-0.01160261
27.44612,-64.02264,-4.022217,0.8442729,-0.4605967,0.002486816
27.28842,-64.06058,-3.944143,0.8480279,-0.4713476,0.01657554
26.67727,-64.39464,-3.281396,0.8515103,-0.4790573,0.03130996
25.71996,-64.88807,-2.201946,0.8546227,-0.4843404,0.04458164
24.5573,-65.89303,-0.6128468,0.8578704,-0.4858882,0.05641394
23.38752,-67.2679,1.161453,0.8602865,-0.486222,0.06630889
22.38816,-68.85484,2.852955,0.8619462,-0.4872621,0.07421324
21.59571,-70.62093,4.138592,0.862855,-0.4888882,0.079629
21.2805,-72.67425,4.976757,0.8627172,-0.4918846,0.0833384
21.13284,-74.92873,5.587805,0.8616328,-0.4954373,0.08759369
21.061,-75.00972,6.141097,0.8604127,-0.49816,0.09236219
21.00251,-75.00971,6.591597,0.8586271,-0.5016895,0.09585138
21.04721,-75.00971,7.284845,0.8571405,-0.504541,0.09845683
21.31435,-75.00971,7.810262,0.8558167,-0.506927,0.1002018
21.51739,-75.00971,7.799229,0.8541992,-0.5096776,0.1015714
21.62972,-75.00971,7.463584,0.8522906,-0.5127788,0.1027302
21.65171,-75.00971,7.30004,0.8521736,-0.5130413,0.1027238
21.67098,-75.00974,7.156694,0.8528786,-0.5119734,0.1022923
21.73009,-73.85291,6.717062,0.8543351,-0.509767,0.1011618
21.81235,-72.95875,6.105157,0.8553976,-0.5083693,0.09915918
21.79255,-72.58221,5.746146,0.8567507,-0.5063623,0.09755483
21.78736,-72.64912,5.784887,0.8584549,-0.5040226,0.09435776
21.81591,-73.28944,6.078643,0.860601,-0.5010251,0.09046945
21.86425,-74.5812,6.725754,0.8632462,-0.4968913,0.08748032
21.79816,-75.00976,7.711582,0.8653616,-0.4934605,0.08538882
21.68709,-75.00973,8.53006,0.8660021,-0.4926039,0.08325344
21.60288,-75.00971,9.150677,0.8652791,-0.4940762,0.08155578
21.61223,-75.00971,9.571765,0.8642304,-0.4959887,0.08057861
21.72011,-75.00971,9.268752,0.8625672,-0.4990098,0.07953008
21.84811,-75.00972,8.820649,0.8608794,-0.5019076,0.07937251
21.88088,-75.00973,8.581417,0.8611668,-0.5017058,0.07740562
21.91952,-74.63697,8.299264,0.861551,-0.5012542,0.07577287
21.96261,-74.33382,7.984595,0.8622271,-0.500295,0.0740684
21.95896,-74.45271,8.01125,0.8633413,-0.4984695,0.07282408
21.89929,-75.00986,8.44701,0.864798,-0.4960273,0.07141151
21.81336,-75.00974,9.074408,0.8653238,-0.4950562,0.07090405
21.71274,-75.00973,9.809138,0.8650848,-0.4954002,0.07042287
21.64016,-75.00971,10.33911,0.8640479,-0.4972056,0.06975548
21.62484,-75.00971,10.45091,0.8626223,-0.4995801,0.06986455
21.67361,-75.00973,10.09482,0.8603147,-0.5034745,0.06964542
21.73665,-75.01048,9.634538,0.858236,-0.5069844,0.06834898
21.81963,-73.69692,9.028629,0.8567636,-0.50936,0.0668136
21.91373,-72.46091,8.341557,0.855338,-0.5116151,0.06446205
21.98036,-71.55055,7.855037,0.8548763,-0.5121892,0.06190278
21.93664,-71.11486,7.682827,0.8552464,-0.5111783,0.05990719
21.80967,-71.04871,7.626729,0.8558313,-0.5100085,0.05700278
21.7267,-71.41836,7.742548,0.8561081,-0.5092302,0.05452644
21.64286,-72.40714,7.865595,0.856201,-0.5085405,0.05353586
