timestamp,position_x,position_y,position_z,rotation_x,rotation_y,rotation_z,rotation_w
1678298988.82068,-18.14476,-44.04553,-38.28657,0.2806149,-0.06293625,-0.2884052,0.9132999
1678298988.8855,-21.67463,-43.50298,-35.98638,0.2932219,-0.03829079,-0.2905168,0.9100301
1678298988.94933,-35.14299,-43.73608,-37.60977,0.3110453,-0.04767561,-0.2964624,0.9017138
1678298989.01416,-34.99936,-45.98824,-34.75264,0.3189047,-0.01584268,-0.2992097,0.8991787
1678298989.09295,-30.20827,-47.79978,-28.6667,0.3076315,-0.009222466,-0.298915,0.9032871
1678298989.15778,-31.63346,-46.95799,-26.70323,0.306213,-0.01441032,-0.3080232,0.9006374
1678298989.2216,-29.66755,-44.86201,-25.14012,0.3048188,-0.006639624,-0.3073258,0.901439
1678298989.28843,-27.91646,-43.19884,-24.84112,0.3040261,-0.004895031,-0.2984806,0.9046842
1678298989.35724,-19.73107,-42.15623,-22.9104,0.2965582,0.01039616,-0.2907279,0.9096276
1678298989.42107,-7.22517,-38.98626,-18.48229,0.2806919,0.01561465,-0.2759331,0.9191459
1678298989.49587,-1.759284,-38.58426,-17.66298,0.2737315,-0.003710792,-0.2740312,0.921935
1678298989.5587,4.368651,-39.30486,-14.79078,0.2732035,0.0001015143,-0.2783458,0.9208059
1678298989.62253,9.356014,-41.87248,-12.06787,0.2635993,-0.0107003,-0.2757674,0.9243124
1678298989.68536,11.73859,-46.00866,-9.812647,0.2567296,-0.02322766,-0.2849608,0.9232268
1678298989.75119,13.8391,-45.58881,-10.31178,0.2389997,-0.03709969,-0.2955167,0.9242146
1678298989.82998,10.98041,-39.3674,-18.17177,0.2356305,-0.06586706,-0.3201087,0.9152433
1678298989.89381,9.167046,-36.80986,-22.04535,0.2378027,-0.06717919,-0.3217736,0.9140014
1678298989.95664,8.68016,-40.71001,-19.99346,0.2416553,-0.05992692,-0.3006928,0.9206494
1678298990.02047,9.288594,-47.89459,-18.18232,0.2503997,-0.05828547,-0.2930377,0.9208864
1678298990.08629,10.25851,-46.14882,-21.90701,0.2560874,-0.07430343,-0.3235048,0.9078782
1678298990.15012,10.24655,-41.76674,-23.14991,0.2578079,-0.07821636,-0.3221057,0.90756
1678298990.22891,10.64197,-51.93629,-18.98739,0.2725327,-0.07847382,-0.2996522,0.9109206
1678298990.29673,12.04763,-56.36539,-22.89264,0.2665389,-0.08916484,-0.3270527,0.9022434
1678298990.36355,11.49064,-44.45458,-28.21667,0.2618299,-0.1007899,-0.3438107,0.8961477
1678298990.42838,10.73271,-43.23407,-27.70264,0.2620449,-0.09347054,-0.3294029,0.9022691
1678298990.49221,12.71605,-49.76862,-25.86547,0.2590274,-0.07809424,-0.3250645,0.9061673
1678298990.55803,13.95212,-41.7703,-26.31912,0.2454094,-0.0790879,-0.3500075,0.9005632
1678298990.62884,13.72341,-36.80788,-23.12797,0.2474922,-0.07348571,-0.33812,0.9049985
1678298990.69367,14.49565,-45.26063,-19.79259,0.249507,-0.06501874,-0.322419,0.9108045
1678298990.76049,15.02584,-48.06023,-22.57338,0.2451832,-0.07489118,-0.347167,0.9020818
1678298990.82631,13.7967,-37.64076,-21.95559,0.2450685,-0.08042967,-0.3512549,0.9000514
1678298990.89114,13.2595,-41.46877,-18.8137,0.248748,-0.07344603,-0.329939,0.907673
1678298990.96095,14.95473,-53.194,-18.71916,0.2476708,-0.06831826,-0.3333576,0.9071188
1678298991.02977,14.68139,-46.7629,-20.1789,0.2403287,-0.07975248,-0.3618981,0.8971686
1678298991.0936,14.12169,-41.35912,-17.93893,0.2359877,-0.07404892,-0.3522457,0.9026347
1678298991.16142,14.75545,-47.11999,-14.33496,0.2380463,-0.06438848,-0.3380624,0.9082411
1678298991.22724,14.50065,-45.89128,-13.03916,0.2281082,-0.06770077,-0.3568825,0.9033372
1678298991.29306,11.2229,-39.12456,-8.641141,0.2325056,-0.06451274,-0.3509286,0.9047809
1678298991.35889,9.344314,-43.4777,-6.28777,0.2363828,-0.05726831,-0.3387357,0.9089013
1678298991.4287,6.60676,-43.03247,-6.208708,0.2377912,-0.05949707,-0.352034,0.9033203
1678298991.49353,3.034029,-36.07597,-3.225059,0.2416809,-0.0589979,-0.3475181,0.904069
1678298991.55837,-1.043048,-41.30459,-0.7546975,0.2481712,-0.05232662,-0.3256698,0.9108304
1678298991.62619,-1.417617,-50.70629,-4.022243,0.2454387,-0.04973163,-0.3494081,0.9028846
1678298991.695,-1.399666,-40.57002,-1.839486,0.2456157,-0.05013211,-0.3574013,0.89968
1678298991.76542,-1.851541,-32.08723,1.586924,0.2493772,-0.0474559,-0.3370661,0.906612
1678298991.83775,-2.059618,-39.82111,1.398109,0.2498788,-0.04367984,-0.3216064,0.912262
1678298991.90457,-2.674066,-40.64732,-2.770207,0.2476841,-0.0510873,-0.3491228,0.9023059
1678298991.9691,-3.508543,-34.00129,-2.275391,0.2507849,-0.0486664,-0.3465565,0.9025725
1678298992.04149,-7.321836,-46.08298,-6.116922,0.2554024,-0.04738782,-0.3313927,0.9070297
1678298992.1113,-9.885244,-49.34227,-10.8718,0.2559611,-0.04951307,-0.3582248,0.8964973
1678298992.17413,-11.76565,-37.43323,-9.111014,0.2596827,-0.04832074,-0.3623287,0.8938389
1678298992.24594,-14.61627,-34.37373,-6.344166,0.2680135,-0.04071356,-0.3314386,0.9036922
1678298992.31276,-14.77408,-45.60733,-8.230264,0.266149,-0.03415975,-0.3304918,0.9048607
1678298992.37559,-15.05123,-43.08851,-9.779512,0.2649203,-0.0385513,-0.3497458,0.89778
1678298992.44042,-15.1324,-30.86038,-7.296139,0.2689505,-0.04059198,-0.3414092,0.8996987
1678298992.50624,-14.74947,-35.55398,-5.356761,0.2703175,-0.03389692,-0.3121754,0.9101241
1678298992.57406,-14.7311,-47.02755,-10.36976,0.2676044,-0.03625876,-0.3269033,0.9056531
1678298992.64288,-15.4844,-40.24304,-11.38189,0.2675323,-0.03792413,-0.3521818,0.8960782
1678298992.70671,-14.65594,-33.50938,-9.457939,0.2713905,-0.02667874,-0.3341071,0.9022239
1678298992.77353,-14.22518,-42.5893,-10.51918,0.2711266,-0.02170873,-0.324221,0.9060352
1678298992.83736,-13.77178,-42.64151,-15.32709,0.267459,-0.02907257,-0.3557141,0.8950351
1678298992.90318,-13.68162,-24.93039,-14.12452,0.2728489,-0.0305469,-0.3505466,0.895398
1678298992.97,-12.58248,-26.6581,-13.5001,0.2767013,-0.01953573,-0.3156157,0.9074368
1678298993.04181,-8.719418,-41.95073,-17.52134,0.2712615,-0.01057819,-0.3120091,0.91047
1678298993.11561,-4.625315,-42.47668,-22.26285,0.2621504,-0.02159284,-0.3477141,0.8999476
1678298993.18642,2.742626,-38.59607,-22.20339,0.257062,-0.01372458,-0.3372245,0.9055443
1678298993.25324,10.75855,-42.9237,-22.42495,0.2640877,-0.01818563,-0.3257216,0.9076521
1678298993.32206,18.57902,-41.67099,-24.97285,0.2582139,-0.03223412,-0.3354101,0.9054207
1678298993.39686,19.35812,-36.95508,-23.9418,0.2679663,-0.0475339,-0.3194265,0.9076901
1678298993.46268,21.83628,-48.47776,-25.35213,0.2747373,-0.03750182,-0.313471,0.9082119
1678298993.52651,26.93287,-49.88629,-28.30693,0.2713773,-0.0509971,-0.3420972,0.8981777
1678298993.59034,26.82768,-43.7453,-27.53886,0.2843203,-0.05875187,-0.3362423,0.8959081
1678298993.65617,26.96466,-50.11112,-28.53903,0.2993247,-0.05618047,-0.3224181,0.8962673
1678298993.72199,27.53207,-53.82401,-33.91937,0.3071099,-0.0618809,-0.3439326,0.8851919
1678298993.79679,28.06517,-45.99363,-33.48693,0.3283932,-0.05586136,-0.3389953,0.8798407
1678298993.86461,31.2848,-48.08773,-37.95227,0.3273149,-0.05243957,-0.3397746,0.8801524
1678298993.93043,32.95464,-35.71847,-39.71967,0.3120638,-0.06057873,-0.3446109,0.8832835
1678298993.99626,32.69226,-29.76676,-38.06303,0.3126603,-0.0538064,-0.3189899,0.8930811
1678298994.06208,34.53342,-39.79458,-38.13174,0.3006707,-0.04283269,-0.3074177,0.9018075
1678298994.12691,35.84267,-37.66781,-37.62147,0.2906732,-0.05168724,-0.3221244,0.8994851
1678298994.19837,35.24759,-39.29954,-34.20182,0.3052085,-0.04732982,-0.3048472,0.9009305
1678298994.26755,35.6053,-48.96431,-34.28358,0.3105712,-0.04924806,-0.3107839,0.8969579
1678298994.33537,35.02589,-41.20296,-31.9524,0.3168707,-0.05987931,-0.3217824,0.8902042
1678298994.40019,34.59224,-37.17909,-29.95302,0.3208245,-0.059645,-0.3136649,0.8916997
1678298994.46502,35.75945,-45.43327,-28.96684,0.3200322,-0.05880042,-0.3114341,0.8928217
1678298994.52785,37.83303,-43.30291,-27.09654,0.3131154,-0.06607398,-0.3268073,0.8892637
1678298994.59667,38.10889,-43.79618,-22.62271,0.3136094,-0.06851779,-0.3165274,0.8926169
1678298994.66349,36.32689,-46.80151,-24.40868,0.310536,-0.08648378,-0.3324776,0.8863107
1678298994.73031,25.42312,-33.44643,-23.74247,0.3168549,-0.1025219,-0.337357,0.8805013
1678298994.80112,7.910444,-36.95404,-25.86095,0.3088273,-0.06284485,-0.3226375,0.892514
1678298994.86695,8.39152,-45.09346,-27.75583,0.2931872,-0.03440263,-0.3420521,0.8921088
